id,name,web_name,team,team_id,position,cost,total_points,form,points_per_game,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,selected_by_percent,value_form,value_season,transfers_in,transfers_out,transfers_in_event,transfers_out_event,fdr_attack,fdr_defence,fdr_overall,fixtures_count,team_strength_attack,team_strength_defence,next_opponent,next_fixture_home,next_fixture_fdr,minutes_per_game,cost_efficiency,form_per_cost,fdr_adjusted_form,fdr_value_score,position_encoded,data_validation_warnings,transfer_risk,unavailable_player
1,David Raya Martín,Raya,Arsenal,1,Goalkeeper,5.5,10,10.0,10.0,90,0,0,1,0,0,0,0,1,0,7,3,38,49.8,0.0,0.0,5.0,17.9,1.8,1.8,79576,22640,79576,22640,2.4,3.0,2.8,5,1350.0,1295.0,Leeds,True,1,2.3684210526315788,1.8181818181818181,1.8181818181818181,6.4,1.1636363636363636,1,0,low,False
2,Kepa Arrizabalaga Revuelta,Arrizabalaga,Arsenal,1,Goalkeeper,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,1311,4855,1311,4855,2.4,3.0,2.8,5,1350.0,1295.0,Leeds,True,1,0.0,0.0,0.0,0.0,0.0,1,0,low,False
3,Karl Hein,Hein,Arsenal,1,Goalkeeper,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1735,1934,1735,1934,2.4,3.0,2.8,5,1350.0,1295.0,Leeds,True,1,0.0,0.0,0.0,0.0,0.0,1,0,low,False
4,Tommy Setford,Setford,Arsenal,1,Goalkeeper,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,435,601,435,601,2.4,3.0,2.8,5,1350.0,1295.0,Leeds,True,1,0.0,0.0,0.0,0.0,0.0,1,0,low,False
5,Gabriel dos Santos Magalhães,Gabriel,Arsenal,1,Defender,6.0,6,6.0,6.0,90,0,0,1,0,0,0,0,0,0,0,0,22,20.6,0.3,4.0,2.5,18.8,1.0,1.0,85473,30428,85473,30428,2.4,3.0,2.8,5,1350.0,1295.0,Leeds,True,1,2.3684210526315788,1.0,1.0,3.8400000000000007,0.64,2,0,low,False
6,William Saliba,Saliba,Arsenal,1,Defender,6.0,9,9.0,9.0,90,0,0,1,0,0,0,0,0,0,0,1,25,31.6,0.1,0.0,3.2,14.8,1.5,1.5,73970,23555,73970,23555,2.4,3.0,2.8,5,1350.0,1295.0,Leeds,True,1,2.3684210526315788,1.5,1.5,5.76,0.9600000000000002,2,0,low,False
7,Riccardo Calafiori,Calafiori,Arsenal,1,Defender,5.5,13,13.0,13.0,71,1,0,1,0,0,0,0,1,0,0,2,34,37.0,2.0,35.0,7.4,1.6,2.4,2.4,51811,5182,51811,5182,2.4,3.0,2.8,5,1350.0,1295.0,Leeds,True,1,1.868421052631579,2.3636363636363638,2.3636363636363638,8.32,1.512727272727273,2,0,low,False
8,Jurriën Timber,J.Timber,Arsenal,1,Defender,5.5,0,0.0,0.0,19,0,0,0,0,0,0,0,1,0,0,0,-3,3.0,0.3,0.0,0.3,2.2,0.0,0.0,7360,13890,7360,13890,2.4,3.0,2.8,5,1350.0,1295.0,Leeds,True,1,0.5,0.0,0.0,0.0,0.0,2,0,low,False
9,Jakub Kiwior,Kiwior,Arsenal,1,Defender,5.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,186,787,186,787,2.4,3.0,2.8,5,1350.0,1295.0,Leeds,True,1,0.0,0.0,0.0,0.0,0.0,2,0,low,False
10,Myles Lewis-Skelly,Lewis-Skelly,Arsenal,1,Defender,5.5,0,0.0,0.0,18,0,0,0,0,0,0,0,1,0,0,0,-1,0.2,0.0,0.0,0.0,4.3,0.0,0.0,13367,27197,13367,27197,2.4,3.0,2.8,5,1350.0,1295.0,Leeds,True,1,0.47368421052631576,0.0,0.0,0.0,0.0,2,0,low,False
11,Benjamin White,White,Arsenal,1,Defender,5.5,6,6.0,6.0,70,0,0,1,0,0,0,0,0,0,0,0,23,15.4,11.3,1.0,2.8,0.9,1.1,1.1,6216,2867,6216,2867,2.4,3.0,2.8,5,1350.0,1295.0,Leeds,True,1,1.8421052631578947,1.0909090909090908,1.0909090909090908,3.8400000000000007,0.6981818181818181,2,0,low,False
12,Oleksandr Zinchenko,Zinchenko,Arsenal,1,Defender,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1897,2975,1897,2975,2.4,3.0,2.8,5,1350.0,1295.0,Leeds,True,1,0.0,0.0,0.0,0.0,0.0,2,0,low,False
13,Brayden Clarke,Clarke,Arsenal,1,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,2893,3059,2893,3059,2.4,3.0,2.8,5,1350.0,1295.0,Leeds,True,1,0.0,0.0,0.0,0.0,0.0,2,0,low,False
14,Maldini Kacurri,Kacurri,Arsenal,1,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,655,1033,655,1033,2.4,3.0,2.8,5,1350.0,1295.0,Leeds,True,1,0.0,0.0,0.0,0.0,0.0,2,0,low,False
15,Josh Nichols,Nichols,Arsenal,1,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,562,934,562,934,2.4,3.0,2.8,5,1350.0,1295.0,Leeds,True,1,0.0,0.0,0.0,0.0,0.0,2,0,low,False
16,Bukayo Saka,Saka,Arsenal,1,Midfielder,10.0,3,3.0,3.0,90,0,0,1,0,0,0,0,0,0,0,0,5,10.0,16.4,5.0,3.1,16.9,0.3,0.3,43717,37519,43717,37519,2.4,3.0,2.8,5,1350.0,1295.0,Leeds,True,1,2.3684210526315788,0.3,0.3,1.9200000000000004,0.192,3,0,low,False
17,Martin Ødegaard,Ødegaard,Arsenal,1,Midfielder,8.0,5,5.0,5.0,90,0,0,1,0,0,0,0,0,0,0,0,16,17.8,17.3,17.0,5.2,3.6,0.6,0.6,16581,12970,16581,12970,2.4,3.0,2.8,5,1350.0,1295.0,Leeds,True,1,2.3684210526315788,0.625,0.625,3.2,0.4,3,0,low,False
18,Noni Madueke,Madueke,Arsenal,1,Midfielder,7.0,1,1.0,1.0,30,0,0,0,0,0,0,0,0,0,0,0,2,1.6,10.7,2.0,1.4,1.1,0.1,0.1,2076,7751,2076,7751,2.4,3.0,2.8,5,1350.0,1295.0,Leeds,True,1,0.7894736842105263,0.14285714285714285,0.14285714285714285,0.64,0.09142857142857143,3,0,low,False
19,Gabriel Martinelli Silva,Martinelli,Arsenal,1,Midfielder,7.0,1,1.0,1.0,59,0,0,0,0,0,0,0,0,0,0,0,7,6.2,10.3,21.0,3.8,1.5,0.1,0.1,4130,7288,4130,7288,2.4,3.0,2.8,5,1350.0,1295.0,Leeds,True,1,1.5526315789473684,0.14285714285714285,0.14285714285714285,0.64,0.09142857142857143,3,0,low,False
20,Leandro Trossard,Trossard,Arsenal,1,Midfielder,7.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,157,4033,157,4033,2.4,3.0,2.8,5,1350.0,1295.0,Leeds,True,1,0.0,0.0,0.0,0.0,0.0,3,0,low,False
21,Declan Rice,Rice,Arsenal,1,Midfielder,6.5,6,6.0,6.0,82,0,1,1,0,0,0,0,0,0,0,0,14,2.8,2.3,8.0,1.3,8.0,0.9,0.9,28700,26735,28700,26735,2.4,3.0,2.8,5,1350.0,1295.0,Leeds,True,1,2.1578947368421053,0.9230769230769231,0.9230769230769231,3.8400000000000007,0.5907692307692308,3,0,low,False
22,Mikel Merino Zazón,Merino,Arsenal,1,Midfielder,6.0,1,1.0,1.0,7,0,0,0,0,0,0,0,0,0,0,0,2,1.2,0.0,0.0,0.1,0.6,0.2,0.2,2713,7169,2713,7169,2.4,3.0,2.8,5,1350.0,1295.0,Leeds,True,1,0.18421052631578946,0.16666666666666666,0.16666666666666666,0.64,0.10666666666666666,3,0,low,False
23,Fábio Ferreira Vieira,Fábio Vieira,Arsenal,1,Midfielder,5.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229,420,229,420,2.4,3.0,2.8,5,1350.0,1295.0,Leeds,True,1,0.0,0.0,0.0,0.0,0.0,3,0,low,False
24,Christian Nørgaard,Nørgaard,Arsenal,1,Midfielder,5.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1022,6544,1022,6544,2.4,3.0,2.8,5,1350.0,1295.0,Leeds,True,1,0.0,0.0,0.0,0.0,0.0,3,0,low,False
25,Ethan Nwaneri,Nwaneri,Arsenal,1,Midfielder,5.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1077,3334,1077,3334,2.4,3.0,2.8,5,1350.0,1295.0,Leeds,True,1,0.0,0.0,0.0,0.0,0.0,3,0,low,False
26,Martín Zubimendi Ibáñez,Zubimendi,Arsenal,1,Midfielder,5.5,5,5.0,5.0,90,0,0,1,0,0,0,0,0,0,0,0,15,16.0,1.9,2.0,2.0,2.2,0.9,0.9,12722,13138,12722,13138,2.4,3.0,2.8,5,1350.0,1295.0,Leeds,True,1,2.3684210526315788,0.9090909090909091,0.9090909090909091,3.2,0.5818181818181818,3,0,low,False
27,Reiss Nelson,Nelson,Arsenal,1,Midfielder,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,850,1343,850,1343,2.4,3.0,2.8,5,1350.0,1295.0,Leeds,True,1,0.0,0.0,0.0,0.0,0.0,3,0,low,False
28,Ismeal Kabia,Kabia,Arsenal,1,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1799,2279,1799,2279,2.4,3.0,2.8,5,1350.0,1295.0,Leeds,True,1,0.0,0.0,0.0,0.0,0.0,3,0,low,False
29,Albert Sambi Lokonga,Sambi,Arsenal,1,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,803,1088,803,1088,2.4,3.0,2.8,5,1350.0,1295.0,Leeds,True,1,0.0,0.0,0.0,0.0,0.0,3,0,low,False
30,Kai Havertz,Havertz,Arsenal,1,Forward,7.5,1,1.0,1.0,30,0,0,0,0,0,0,0,0,0,0,0,4,1.8,0.8,2.0,0.5,1.3,0.1,0.1,5194,9660,5194,9660,2.4,3.0,2.8,5,1350.0,1295.0,Leeds,True,1,0.7894736842105263,0.13333333333333333,0.13333333333333333,0.64,0.08533333333333334,4,0,low,False
31,Gabriel Fernando de Jesus,G.Jesus,Arsenal,1,Forward,6.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143,558,143,558,2.4,3.0,2.8,5,1350.0,1295.0,Leeds,True,1,0.0,0.0,0.0,0.0,0.0,4,0,low,False
662,Cristhian Mosquera,Mosquera,Arsenal,1,Defender,5.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,247,890,247,890,2.4,3.0,2.8,5,1350.0,1295.0,Leeds,True,1,0.0,0.0,0.0,0.0,0.0,2,0,low,False
666,Viktor Gyökeres,Gyökeres,Arsenal,1,Forward,9.0,1,1.0,1.0,59,0,0,0,0,0,0,0,0,0,0,0,0,0.4,5.5,6.0,1.2,25.7,0.1,0.1,86276,107370,86276,107370,2.4,3.0,2.8,5,1350.0,1295.0,Leeds,True,1,1.5526315789473684,0.1111111111111111,0.1111111111111111,0.64,0.07111111111111111,4,0,low,False
32,Emiliano Martínez Romero,Martinez,Aston Villa,2,Goalkeeper,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,7691,3076,7691,3076,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,0.0,0.0,0.0,0.0,0.0,1,0,low,False
33,Marco Bizot,M.Bizot,Aston Villa,2,Goalkeeper,4.5,7,7.0,7.0,90,0,0,1,0,0,0,0,0,0,3,0,29,19.6,0.0,0.0,2.0,0.7,1.6,1.6,20778,4194,20778,4194,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,2.3684210526315788,1.5555555555555556,1.5555555555555556,5.880000000000001,1.3066666666666669,1,0,low,False
34,Joe Gauci,Gauci,Aston Villa,2,Goalkeeper,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,2320,0,2320,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,0.0,0.0,0.0,0.0,0.0,1,0,low,False
35,Filip Marschall,Marschall,Aston Villa,2,Goalkeeper,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,177,0,177,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,0.0,0.0,0.0,0.0,0.0,1,0,low,False
36,Matty Cash,Cash,Aston Villa,2,Defender,4.5,8,8.0,8.0,90,0,0,1,0,0,0,0,0,0,0,0,25,37.6,1.1,2.0,4.1,3.2,1.8,1.8,98672,11028,98672,11028,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,2.3684210526315788,1.7777777777777777,1.7777777777777777,6.720000000000001,1.4933333333333334,2,0,low,False
37,Lucas Digne,Digne,Aston Villa,2,Defender,4.5,6,6.0,6.0,90,0,0,1,0,0,0,0,0,0,0,0,22,11.6,5.8,0.0,1.7,2.1,1.3,1.3,20076,4389,20076,4389,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,2.3684210526315788,1.3333333333333333,1.3333333333333333,5.040000000000001,1.1199999999999999,2,0,low,False
38,Ezri Konsa Ngoyo,Konsa,Aston Villa,2,Defender,4.5,3,3.0,3.0,65,0,0,1,0,0,0,0,0,1,0,0,15,1.8,1.1,0.0,0.3,19.9,0.7,0.7,15594,224517,15594,224517,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,1.7105263157894737,0.6666666666666666,0.6666666666666666,2.5200000000000005,0.5599999999999999,2,0,low,False
39,Ian Maatsen,Maatsen,Aston Villa,2,Defender,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,2002,6351,2002,6351,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,0.0,0.0,0.0,0.0,0.0,2,0,low,False
40,Tyrone Mings,Mings,Aston Villa,2,Defender,4.5,6,6.0,6.0,90,0,0,1,0,0,0,0,0,0,0,0,25,13.0,3.7,0.0,1.7,1.1,1.3,1.3,19050,3297,19050,3297,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,2.3684210526315788,1.3333333333333333,1.3333333333333333,5.040000000000001,1.1199999999999999,2,0,low,False
41,Pau Torres,Pau,Aston Villa,2,Defender,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1620,3276,1620,3276,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,0.0,0.0,0.0,0.0,0.0,2,0,low,False
42,Andrés García,A.García,Aston Villa,2,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,198,2842,198,2842,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,0.0,0.0,0.0,0.0,0.0,2,0,low,False
43,Álex Moreno Lopera,Alex Moreno,Aston Villa,2,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,15874,34323,15874,34323,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,0.0,0.0,0.0,0.0,0.0,2,0,low,False
44,Lamare Bogarde,Bogarde,Aston Villa,2,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,811,1307,811,1307,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,0.0,0.0,0.0,0.0,0.0,2,0,low,False
45,Lino da Cruz Sousa,Sousa,Aston Villa,2,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1010,1381,1010,1381,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,0.0,0.0,0.0,0.0,0.0,2,0,low,False
46,Yasin Özcan,Yasin,Aston Villa,2,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,593,1001,593,1001,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,0.0,0.0,0.0,0.0,0.0,2,0,low,False
47,Morgan Rogers,Rogers,Aston Villa,2,Midfielder,7.0,3,3.0,3.0,90,0,0,1,0,0,0,0,0,0,0,0,7,7.2,20.1,4.0,3.1,9.8,0.4,0.4,30588,53996,30588,53996,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,2.3684210526315788,0.42857142857142855,0.42857142857142855,2.5200000000000005,0.36,3,0,low,False
48,Youri Tielemans,Tielemans,Aston Villa,2,Midfielder,6.0,3,3.0,3.0,90,0,0,1,0,0,0,0,0,0,0,0,5,4.0,1.1,0.0,0.5,2.3,0.5,0.5,7499,14739,7499,14739,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,2.3684210526315788,0.5,0.5,2.5200000000000005,0.42000000000000004,3,0,low,False
49,Leon Bailey,Bailey,Aston Villa,2,Midfielder,5.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1608,6840,1608,6840,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,0.0,0.0,0.0,0.0,0.0,3,0,low,False
50,Emiliano Buendía Stati,Buendía,Aston Villa,2,Midfielder,5.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,192,2842,192,2842,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,0.0,0.0,0.0,0.0,0.0,3,0,low,False
51,Samuel Iling-Junior,Iling Jr,Aston Villa,2,Midfielder,5.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,257,59,257,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,0.0,0.0,0.0,0.0,0.0,3,0,low,False
52,Jacob Ramsey,J.Ramsey,Aston Villa,2,Midfielder,5.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1737,6713,1737,6713,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,0.0,0.0,0.0,0.0,0.0,3,0,low,False
53,Donyell Malen,Malen,Aston Villa,2,Midfielder,5.5,1,1.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,4,3.0,0.0,17.0,2.0,1.7,0.2,0.2,2616,29615,2616,29615,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,0.15789473684210525,0.18181818181818182,0.18181818181818182,0.8400000000000001,0.15272727272727274,3,0,low,False
54,John McGinn,McGinn,Aston Villa,2,Midfielder,5.5,3,3.0,3.0,83,0,0,1,0,0,0,0,0,0,0,0,10,5.0,19.3,6.0,3.0,0.7,0.5,0.5,3838,4566,3838,4566,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,2.1842105263157894,0.5454545454545454,0.5454545454545454,2.5200000000000005,0.4581818181818182,3,0,low,False
55,Ross Barkley,Barkley,Aston Villa,2,Midfielder,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,41,1592,41,1592,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,0.0,0.0,0.0,0.0,0.0,3,0,low,False
56,Enzo Barrenechea,Barrenechea,Aston Villa,2,Midfielder,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0,7,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,0.0,0.0,0.0,0.0,0.0,3,0,low,False
57,Lewis Dobbin,Dobbin,Aston Villa,2,Midfielder,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,335,518,335,518,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,0.0,0.0,0.0,0.0,0.0,3,0,low,False
58,Boubacar Kamara,Kamara,Aston Villa,2,Midfielder,5.0,2,2.0,2.0,90,0,0,1,0,0,0,0,1,0,0,0,13,13.8,2.2,17.0,3.3,0.2,0.4,0.4,1434,1515,1434,1515,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,2.3684210526315788,0.4,0.4,1.6800000000000002,0.336,3,0,low,False
59,Amadou Onana,Onana,Aston Villa,2,Midfielder,5.0,5,5.0,5.0,90,0,0,1,0,0,0,0,0,0,0,0,19,19.4,3.0,0.0,2.2,1.7,1.0,1.0,15226,9362,15226,9362,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,2.3684210526315788,1.0,1.0,4.2,0.8400000000000001,3,0,low,False
60,Ben Broggio,Broggio,Aston Villa,2,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1474,1909,1474,1909,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,0.0,0.0,0.0,0.0,0.0,3,0,low,False
61,Leander Dendoncker,Dendoncker,Aston Villa,2,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1404,2064,1404,2064,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,0.0,0.0,0.0,0.0,0.0,3,0,low,False
62,Jamaldeen Jimoh-Aloba,Jimoh-Aloba,Aston Villa,2,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,193,335,193,335,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,0.0,0.0,0.0,0.0,0.0,3,0,low,False
63,Kadan Young,Young,Aston Villa,2,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,3262,4464,3262,4464,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,0.0,0.0,0.0,0.0,0.0,3,0,low,False
64,Ollie Watkins,Watkins,Aston Villa,2,Forward,9.0,2,2.0,2.0,90,0,0,1,0,0,0,0,0,0,0,0,12,10.6,12.2,27.0,5.0,26.5,0.2,0.2,54103,122500,54103,122500,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,2.3684210526315788,0.2222222222222222,0.2222222222222222,1.6800000000000002,0.18666666666666668,4,0,low,False
65,Zépiqueno Redmond,Redmond,Aston Villa,2,Forward,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,5180,5586,5180,5586,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,0.0,0.0,0.0,0.0,0.0,4,0,low,False
677,Evann Guessand,Guessand,Aston Villa,2,Midfielder,6.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,176,886,176,886,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,0.0,0.0,0.0,0.0,0.0,3,0,low,False
688,James Wright,Wright,Aston Villa,2,Goalkeeper,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,4195,332,4195,332,1.6,1.6,1.8,5,1155.0,1220.0,Brentford,False,2,0.0,0.0,0.0,0.0,0.0,1,0,low,False
183,Max Weiß,Weiss,Burnley,3,Goalkeeper,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,318,783,318,783,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,0.0,0.0,0.0,0.0,0.0,1,0,low,False
184,Etienne Green,Green,Burnley,3,Goalkeeper,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1013,916,1013,916,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,0.0,0.0,0.0,0.0,0.0,1,0,low,False
185,Václav Hladký,Hladký,Burnley,3,Goalkeeper,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,316,567,316,567,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,0.0,0.0,0.0,0.0,0.0,1,0,low,False
186,Connor Roberts,Roberts,Burnley,3,Defender,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,206,546,206,546,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,0.0,0.0,0.0,0.0,0.0,2,0,low,False
187,Kyle Walker,Walker,Burnley,3,Defender,4.5,1,1.0,1.0,90,0,0,0,3,0,0,0,0,0,0,0,-3,8.2,0.9,1.0,1.0,1.9,0.2,0.2,7084,8534,7084,8534,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,2.3684210526315788,0.2222222222222222,0.2222222222222222,0.6799999999999999,0.1511111111111111,2,0,low,False
188,Hannes Delcroix,Delcroix,Burnley,3,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,583,1282,583,1282,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,0.0,0.0,0.0,0.0,0.0,2,0,low,False
189,Owen Dodgson,Dodgson,Burnley,3,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,465,0,465,2.6,2.6,2.6,5,1050.0,1050.0,Sunderland,True,1,0.0,0.0,0.0,0.0,0.0,2,0,low,False
