id,name,web_name,team,position,cost,total_points,form,points_per_game,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,selected_by_percent,value_form,value_season,transfers_in,transfers_out,transfers_in_event,transfers_out_event,minutes_per_game,cost_efficiency,form_per_cost,position_encoded
366,Bruno Borges Fernandes,B.Fernandes,Man Utd,Midfielder,8.4,174,4.0,4.8,3017,8,12,10,47,0,0,0,3,2,0,28,810,1017.8,1407.7,587.0,300.8,13.7,0.5,20.7,4812923,5343496,0,0,79.39473684210526,20.71428571428571,0.47619047619047616,3.0
367,Altay Bayindir,Bayindir,Man Utd,Goalkeeper,4.3,8,3.0,2.0,360,0,0,1,10,0,0,0,0,0,8,0,22,80.0,0.0,0.0,7.9,0.1,0.7,1.9,13115,17199,0,0,9.473684210526315,1.8604651162790697,0.6976744186046512,1.0
368,Carlos Henrique Casimiro,Casemiro,Man Utd,Midfielder,4.6,48,2.0,2.0,1489,1,0,6,20,0,0,0,5,0,0,3,300,433.2,348.2,265.0,104.8,0.4,0.4,10.4,130546,162297,0,0,39.18421052631579,10.434782608695652,0.4347826086956522,3.0
369,Diogo Dalot Teixeira,Dalot,Man Utd,Defender,5.0,95,0.5,2.9,2812,0,4,8,45,0,0,0,5,0,0,9,352,493.2,434.2,264.0,118.6,4.7,0.1,19.0,1487754,1919171,0,0,74.0,19.0,0.1,2.0
370,Christian Eriksen,Eriksen,Man Utd,Midfielder,5.2,45,3.0,2.0,1052,1,2,4,16,0,0,0,4,0,0,0,228,235.8,474.3,79.0,78.9,0.2,0.6,8.7,25596,38042,0,0,27.68421052631579,8.653846153846153,0.5769230769230769,3.0
371,Jonny Evans,Evans,Man Utd,Defender,4.4,15,0.5,2.1,312,0,0,1,2,0,0,0,1,0,0,3,71,66.6,5.3,23.0,9.5,0.1,0.1,3.4,9203,17912,0,0,8.210526315789474,3.4090909090909087,0.11363636363636363,2.0
372,Alejandro Garnacho,Garnacho,Man Utd,Midfielder,5.9,106,0.5,2.9,2188,6,4,5,36,0,0,0,3,0,0,7,370,454.0,532.2,904.0,188.3,4.7,0.1,18.0,1273615,2554030,0,0,57.578947368421055,17.966101694915253,0.0847457627118644,3.0
373,Hannibal Mejbri,Hannibal,Man Utd,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740,11919,0,0,0.0,0.0,0.0,3.0
374,Tom Heaton,Heaton,Man Utd,Goalkeeper,3.9,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,23402,25694,0,0,0.0,0.0,0.0,1.0
375,Rasmus Højlund,Højlund,Man Utd,Forward,6.9,78,2.0,2.4,1998,4,1,6,31,0,0,0,2,0,0,8,246,187.0,254.7,432.0,86.3,1.0,0.3,11.3,484473,491819,0,0,52.578947368421055,11.304347826086955,0.2898550724637681,4.0
376,Victor Lindelöf,Lindelof,Man Utd,Defender,4.3,27,4.0,1.7,695,0,0,2,9,0,0,0,1,0,0,0,100,125.4,48.5,8.0,18.3,0.1,0.9,6.3,5146,18477,0,0,18.289473684210527,6.279069767441861,0.9302325581395349,2.0
377,Harry Maguire,Maguire,Man Utd,Defender,4.9,48,4.0,1.8,1751,1,0,3,27,0,0,0,7,0,0,3,217,411.4,111.5,237.0,76.1,0.8,0.8,9.8,112924,120789,0,0,46.078947368421055,9.795918367346937,0.8163265306122448,2.0
378,Kobbie Mainoo,Mainoo,Man Utd,Midfielder,5.2,42,1.0,1.7,1646,0,0,5,27,0,0,0,5,0,0,0,229,196.6,250.8,137.0,58.8,1.7,0.2,8.1,157536,627601,0,0,43.31578947368421,8.076923076923077,0.1923076923076923,3.0
379,Tyrell Malacia,Malacia,Man Utd,Defender,4.4,2,0.0,0.7,99,0,0,0,1,0,0,0,1,0,0,0,2,5.2,13.9,0.0,1.7,0.0,0.0,0.5,2894,3815,0,0,2.6052631578947367,0.45454545454545453,0.0,2.0
380,Lisandro Martínez,Martinez,Man Utd,Defender,4.3,68,0.0,3.4,1751,2,1,6,27,0,0,0,7,0,0,5,293,426.6,153.9,158.0,73.8,2.2,0.0,15.8,446424,797446,0,0,46.078947368421055,15.813953488372094,0.0,2.0
381,Scott McTominay,McTominay,Man Utd,Midfielder,4.9,2,0.0,1.0,17,0,0,0,1,0,0,0,0,0,0,0,4,3.2,0.3,5.0,0.9,0.1,0.0,0.4,6691,93446,0,0,0.4473684210526316,0.4081632653061224,0.0,3.0
382,Mason Mount,Mount,Man Utd,Midfielder,6.3,25,3.0,1.5,613,1,0,3,11,0,0,0,3,0,0,0,74,104.0,140.0,218.0,45.6,0.2,0.5,4.0,22546,33721,0,0,16.13157894736842,3.9682539682539684,0.4761904761904762,3.0
383,André Onana,Onana,Man Utd,Goalkeeper,4.9,120,1.0,3.5,3060,0,0,9,44,0,1,0,0,0,90,8,443,733.0,13.0,0.0,74.7,5.0,0.2,24.5,1185049,1391174,0,0,80.52631578947368,24.489795918367346,0.2040816326530612,1.0
384,Facundo Pellistri Rebollo,Pellistri,Man Utd,Midfielder,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,1930,0,0,0.0,0.0,0.0,3.0
387,Luke Shaw,Shaw,Man Utd,Defender,4.9,5,1.0,0.7,346,0,0,0,5,1,0,0,1,0,0,0,38,48.2,68.2,11.0,12.7,0.2,0.2,1.0,9299,68178,0,0,9.105263157894736,1.0204081632653061,0.2040816326530612,2.0
389,Joshua Zirkzee,Zirkzee,Man Utd,Forward,6.5,64,0.0,2.0,1385,3,2,3,24,0,0,0,2,0,0,6,216,222.6,212.0,351.0,78.0,1.5,0.0,9.8,545068,705805,0,0,36.44736842105263,9.846153846153847,0.0,4.0
572,Leny Yoro,Yoro,Man Utd,Defender,4.3,22,0.0,1.0,1160,0,0,1,24,0,0,0,5,0,0,0,90,207.4,55.8,54.0,31.8,0.2,0.0,5.1,51278,53328,0,0,30.526315789473685,5.116279069767442,0.0,2.0
593,Matthijs de Ligt,De Ligt,Man Utd,Defender,4.8,68,0.0,2.3,2119,2,0,4,36,0,0,0,3,0,0,3,312,518.4,88.7,303.0,91.5,2.9,0.0,14.2,622964,850875,0,0,55.76315789473684,14.166666666666668,0.0,2.0
594,Noussair Mazraoui,Mazraoui,Man Utd,Defender,4.2,88,1.0,2.4,2836,0,1,7,43,0,0,0,3,0,0,5,410,619.4,332.7,123.0,107.5,7.3,0.2,21.0,3131607,2919466,0,0,74.63157894736842,20.952380952380953,0.23809523809523808,2.0
613,Toby Collyer,Collyer,Man Utd,Midfielder,4.5,6,0.0,1.0,174,0,0,0,2,0,0,0,0,0,0,0,40,40.4,29.9,8.0,7.9,0.0,0.0,1.3,13833,12624,0,0,4.578947368421052,1.3333333333333333,0.0,3.0
648,Ethan Wheatley,Wheatley,Man Utd,Forward,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,465169,400969,0,0,0.0,0.0,0.0,4.0
652,Manuel Ugarte,Ugarte,Man Utd,Midfielder,4.9,49,0.0,1.7,1777,1,2,4,33,1,0,0,11,0,0,1,318,313.6,195.9,113.0,62.1,0.1,0.0,10.0,37579,32816,0,0,46.76315789473684,10.0,0.0,3.0
658,Ayden Heaven,Heaven,Man Utd,Defender,4.0,10,4.0,2.5,169,0,0,1,1,0,0,0,1,0,0,2,47,43.4,12.9,8.0,6.4,0.1,1.0,2.5,14638,12121,0,0,4.447368421052632,2.5,1.0,2.0
667,Jack Fletcher,Fletcher,Man Utd,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464,1224,0,0,0.0,0.0,0.0,3.0
670,Harry Amass,Amass,Man Utd,Defender,4.0,4,0.0,0.8,345,0,0,0,9,0,0,0,0,0,0,0,1,40.0,26.5,15.0,8.2,0.1,0.0,1.0,9825,5357,0,0,9.078947368421053,1.0,0.0,2.0
673,Jayce Fitzgerald,Fitzgerald,Man Utd,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759,624,0,0,0.0,0.0,0.0,3.0
691,Godwill Kukonki,Kukonki,Man Utd,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065,996,0,0,0.0,0.0,0.0,2.0
745,Ruben Filipe Marques Diogo Amorim,Amorim,Man Utd,Manager,0.8,86,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.4,12.5,107.5,44300,38872,0,0,0.0,107.5,12.5,
761,Elyh Harrison,Harrison,Man Utd,Goalkeeper,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667,341,0,0,0.0,0.0,0.0,1.0
766,Patrick Dorgu,Dorgu,Man Utd,Defender,4.5,18,4.5,1.5,840,0,0,2,12,0,0,0,3,1,0,1,108,106.4,175.3,112.0,39.4,0.2,1.0,4.0,58352,36066,0,0,22.105263157894736,4.0,1.0,2.0
776,Chido Obi-Martin,Obi,Man Utd,Forward,4.5,7,0.5,1.0,160,0,0,0,5,0,0,0,1,0,0,0,21,8.2,5.1,46.0,5.4,0.2,0.1,1.6,42513,23401,0,0,4.2105263157894735,1.5555555555555556,0.1111111111111111,4.0
777,Tyler Fredricson,Fredricson,Man Utd,Defender,4.0,2,0.0,1.0,166,0,0,0,5,0,0,0,0,0,0,0,16,37.4,4.9,2.0,4.4,0.0,0.0,0.5,874,363,0,0,4.368421052631579,0.5,0.0,2.0
778,Jack Moorhouse,Moorhouse,Man Utd,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264,146,0,0,0.0,0.0,0.0,3.0
779,Sékou Koné,Koné,Man Utd,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568,302,0,0,0.0,0.0,0.0,3.0
783,Hubert Graczyk,Graczyk,Man Utd,Goalkeeper,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304,144,0,0,0.0,0.0,0.0,1.0
788,Dermot Mee,Dermot Mee,Man Utd,Goalkeeper,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314,151,0,0,0.0,0.0,0.0,1.0
390,Alex Murphy,A.Murphy,Newcastle,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,83269,127160,0,0,0.0,0.0,0.0,2.0
391,Miguel Almirón Rejala,Almirón,Newcastle,Midfielder,5.4,10,0.0,1.1,150,0,0,0,3,0,0,0,0,0,0,0,36,15.2,40.9,57.0,11.3,0.3,0.0,1.9,42668,118851,0,0,3.9473684210526314,1.8518518518518516,0.0,3.0
392,Harvey Barnes,Barnes,Newcastle,Midfielder,5.9,130,2.0,3.9,1746,9,5,6,23,0,0,0,0,0,0,13,442,522.2,407.1,701.0,163.1,4.2,0.3,22.0,1423799,1039084,0,0,45.94736842105263,22.033898305084744,0.3389830508474576,3.0
393,Sven Botman,Botman,Newcastle,Defender,4.4,18,4.0,2.2,412,0,0,2,4,0,0,0,1,0,0,0,95,110.4,28.4,96.0,23.6,0.0,0.9,4.1,17061,15616,0,0,10.842105263157896,4.090909090909091,0.9090909090909091,2.0
394,Bruno Guimarães Rodriguez Moura,Bruno G.,Newcastle,Midfielder,6.2,135,2.0,3.6,3273,5,6,13,44,0,0,0,7,0,0,10,661,723.0,796.0,454.0,197.5,3.0,0.3,21.8,590334,632726,0,0,86.13157894736842,21.774193548387096,0.3225806451612903,3.0
395,Dan Burn,Burn,Newcastle,Defender,4.6,115,1.5,3.1,3330,1,1,13,45,2,0,0,11,0,0,9,476,736.6,123.6,297.0,115.8,12.6,0.3,25.0,1915239,2106902,0,0,87.63157894736842,25.000000000000004,0.32608695652173914,2.0
396,Martin Dúbravka,Dúbravka,Newcastle,Goalkeeper,4.0,44,0.0,4.4,900,0,0,5,12,0,0,0,0,0,29,2,160,220.2,0.0,0.0,22.0,1.3,0.0,11.0,438818,436352,0,0,23.68421052631579,11.0,0.0,1.0
398,Anthony Gordon,Gordon,Newcastle,Midfielder,7.4,124,1.5,3.6,2428,6,6,10,33,0,0,1,2,0,0,9,476,537.0,777.3,655.0,196.8,8.0,0.2,16.8,3569855,5263072,0,0,63.89473684210526,16.756756756756754,0.2027027027027027,3.0
399,Lewis Hall,Hall,Newcastle,Defender,4.7,102,0.0,3.8,2188,0,7,8,31,0,0,0,3,0,0,11,443,561.6,561.2,128.0,125.3,4.4,0.0,21.7,3442627,3549842,0,0,57.578947368421055,21.70212765957447,0.0,2.0
400,Isaac Hayden,Hayden,Newcastle,Midfielder,4.4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,11061,14879,0,0,0.0,0.0,0.0,3.0
401,Alexander Isak,Isak,Newcastle,Forward,9.4,211,1.0,6.2,2758,23,6,12,41,0,0,0,1,0,0,36,848,1043.0,573.1,1320.0,292.7,49.4,0.1,22.4,9425692,9878367,0,0,72.57894736842105,22.4468085106383,0.10638297872340426,4.0
402,Jacob Murphy,J.Murphy,Newcastle,Midfielder,5.2,159,2.0,4.5,2356,8,13,11,31,0,0,0,4,0,0,11,601,713.4,625.2,519.0,185.6,14.3,0.4,30.6,3322876,1910681,0,0,62.0,30.576923076923077,0.3846153846153846,3.0
403,Joelinton Cássio Apolinário de Lira,Joelinton,Newcastle,Midfielder,6.0,99,0.0,3.4,2394,4,4,10,32,0,0,0,10,0,0,11,374,469.8,389.3,465.0,132.7,1.1,0.0,16.5,474704,534889,0,0,63.0,16.5,0.0,3.0
404,Lloyd Kelly,Kelly,Newcastle,Defender,4.2,12,0.0,1.2,299,0,1,0,6,0,0,0,2,0,0,0,40,80.6,29.0,20.0,12.6,0.1,0.0,2.9,10682,20855,0,0,7.868421052631579,2.857142857142857,0.0,2.0
405,Emil Krafth,Krafth,Newcastle,Defender,4.3,17,0.0,1.4,334,0,0,1,2,0,0,0,2,0,0,0,55,59.2,19.7,13.0,9.3,0.1,0.0,4.0,13031,21107,0,0,8.789473684210526,3.9534883720930236,0.0,2.0
406,Garang Kuol,Kuol,Newcastle,Midfielder,4.4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,11986,11924,0,0,0.0,0.0,0.0,3.0
407,Jamaal Lascelles,Lascelles,Newcastle,Defender,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1352,1207,0,0,0.0,0.0,0.0,2.0
408,Jamal Lewis,Lewis,Newcastle,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,11493,42382,0,0,0.0,0.0,0.0,2.0
409,Tino Livramento,Livramento,Newcastle,Defender,4.6,105,2.0,2.8,2835,0,1,10,40,0,0,0,1,0,0,6,476,567.4,406.2,127.0,110.1,8.9,0.4,22.8,1595407,772007,0,0,74.60526315789474,22.826086956521742,0.4347826086956522,2.0
410,Sean Longstaff,Longstaff,Newcastle,Midfielder,4.4,34,0.0,1.4,783,0,1,2,11,0,0,0,2,0,0,0,131,117.2,78.4,76.0,27.3,0.3,0.0,7.7,87114,164578,0,0,20.605263157894736,7.727272727272727,0.0,3.0
411,Lewis Miley,Miley,Newcastle,Midfielder,5.0,21,0.5,1.5,304,1,0,0,4,0,0,0,0,0,0,1,88,87.4,33.5,45.0,16.7,0.0,0.1,4.2,2887,2621,0,0,8.0,4.2,0.1,3.0
412,Odysseas Vlachodimos,Odysseas,Newcastle,Goalkeeper,4.2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3988,11313,0,0,0.0,0.0,0.0,1.0
413,Nick Pope,Pope,Newcastle,Goalkeeper,5.0,102,3.0,3.6,2520,0,0,8,35,0,1,0,2,0,88,2,384,666.0,10.0,0.0,67.4,6.1,0.6,20.4,1190853,1306610,0,0,66.3157894736842,20.4,0.6,1.0
414,John Ruddy,Ruddy,Newcastle,Goalkeeper,3.9,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,26259,31513,0,0,0.0,0.0,0.0,1.0
415,Fabian Schär,Schär,Newcastle,Defender,5.5,118,1.5,3.5,2935,4,2,11,42,0,0,0,9,1,0,4,440,743.2,111.5,346.0,119.6,5.0,0.3,21.5,990239,663107,0,0,77.23684210526316,21.454545454545453,0.2727272727272727,2.0
416,Matt Targett,Targett,Newcastle,Defender,3.9,2,0.0,1.0,20,0,0,0,0,0,0,0,0,0,0,0,7,5.0,5.6,0.0,1.0,0.3,0.0,0.5,38664,62158,0,0,0.5263157894736842,0.5128205128205129,0.0,2.0
417,Sandro Tonali,Tonali,Newcastle,Midfielder,5.5,106,2.0,2.9,2625,4,2,11,34,0,0,0,5,0,0,10,536,539.4,496.3,299.0,133.5,0.9,0.4,19.3,199691,131918,0,0,69.07894736842105,19.272727272727273,0.36363636363636365,3.0
418,Kieran Trippier,Trippier,Newcastle,Defender,5.6,72,0.5,2.9,1299,0,3,6,18,0,0,0,1,0,0,8,287,319.4,406.8,33.0,76.1,4.4,0.1,12.9,607647,1497328,0,0,34.18421052631579,12.857142857142858,0.08928571428571429,2.0
419,Joe White,White,Newcastle,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,12007,43527,0,0,0.0,0.0,0.0,3.0
420,Joe Willock,Willock,Newcastle,Midfielder,4.7,46,0.5,1.4,1065,0,2,4,16,0,0,0,4,0,0,0,139,172.8,273.8,197.0,63.9,0.1,0.1,9.8,42133,49315,0,0,28.026315789473685,9.787234042553191,0.10638297872340426,3.0
421,Callum Wilson,Wilson,Newcastle,Forward,6.9,19,1.5,1.1,355,0,0,0,7,0,0,0,1,0,0,0,42,13.0,42.2,71.0,12.1,0.2,0.2,2.8,39423,30840,0,0,9.342105263157896,2.753623188405797,0.21739130434782608,4.0
574,Miodrag Pivaš,Pivas,Newcastle,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2653,11837,0,0,0.0,0.0,0.0,2.0
590,William Osula,Osula,Newcastle,Forward,4.9,19,1.0,1.4,124,1,0,0,3,0,0,0,0,0,0,1,59,42.4,25.1,37.0,10.5,0.2,0.2,3.9,29094,33291,0,0,3.263157894736842,3.877551020408163,0.2040816326530612,4.0
746,Eddie Howe,Howe,Newcastle,Manager,1.5,97,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.8,0.0,64.7,108778,145383,0,0,0.0,64.66666666666667,0.0,
789,Sean Neave,Neave,Newcastle,Forward,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2287,1076,0,0,0.0,0.0,0.0,4.0
26,Álex Moreno Lopera,Alex Moreno,Nott'm Forest,Defender,4.2,34,0.0,2.3,952,0,1,3,16,0,0,0,2,0,0,1,126,200.8,134.5,29.0,36.4,0.4,0.0,8.1,104187,141697,0,0,25.05263157894737,8.095238095238095,0.0,2.0
422,Ola Aina,Aina,Nott'm Forest,Defender,5.3,128,1.5,3.7,2996,2,1,12,39,0,0,0,5,0,0,15,483,578.2,282.3,80.0,94.1,13.0,0.3,24.2,5010441,3861843,0,0,78.84210526315789,24.150943396226417,0.2830188679245283,2.0
423,Elliot Anderson,Anderson,Nott'm Forest,Midfielder,5.0,107,1.5,2.9,2726,2,6,13,37,0,0,0,10,0,0,8,526,638.8,605.2,308.0,155.6,0.3,0.3,21.4,84054,73428,0,0,71.73684210526316,21.4,0.3,3.0
424,Taiwo Awoniyi,Awoniyi,Nott'm Forest,Forward,5.5,32,0.0,1.2,398,1,0,1,10,0,0,0,0,0,0,0,89,67.0,40.9,118.0,21.9,0.3,0.0,5.8,60961,127645,0,0,10.473684210526315,5.818181818181818,0.0,4.0
425,Willy Boly,Boly,Nott'm Forest,Defender,4.2,6,0.0,1.0,146,0,0,0,1,0,0,0,1,0,0,0,26,51.0,0.4,17.0,6.8,0.1,0.0,1.4,11976,28480,0,0,3.8421052631578947,1.4285714285714286,0.0,2.0
426,Josh Bowler,Bowler,Nott'm Forest,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220,6572,0,0,0.0,0.0,0.0,3.0
427,Carlos Miguel dos Santos Pereira,C.Miguel,Nott'm Forest,Goalkeeper,4.1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,14594,38857,0,0,0.0,0.0,0.0,1.0
428,Eric da Silva Moreira,Da Silva Moreira,Nott'm Forest,Midfielder,4.3,2,0.0,1.0,28,0,0,0,0,0,0,0,0,0,0,0,9,5.2,0.3,0.0,0.6,0.1,0.0,0.5,22201,21652,0,0,0.7368421052631579,0.46511627906976744,0.0,3.0
429,Danilo dos Santos de Oliveira,Danilo,Nott'm Forest,Midfielder,4.7,11,0.5,1.4,270,0,0,1,4,0,0,0,0,0,0,0,43,34.6,5.0,0.0,3.9,0.0,0.1,2.3,3351,7267,0,0,7.105263157894737,2.3404255319148937,0.10638297872340426,3.0
430,Emmanuel Dennis,Dennis,Nott'm Forest,Forward,4.9,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,49670,63989,0,0,0.0,0.0,0.0,4.0
431,Nicolás Domínguez,Dominguez,Nott'm Forest,Midfielder,4.8,54,2.0,1.6,1954,0,1,7,27,0,0,0,9,0,0,0,292,410.2,247.2,237.0,89.4,0.0,0.4,11.2,7223,8220,0,0,51.421052631578945,11.25,0.4166666666666667,3.0
432,Anthony Elanga,Elanga,Nott'm Forest,Midfielder,5.5,153,3.5,4.0,2496,6,11,12,35,0,0,0,1,0,0,15,535,627.0,785.4,582.0,199.8,9.4,0.6,27.8,2359170,1538449,0,0,65.6842105263158,27.818181818181817,0.6363636363636364,3.0
433,Morgan Gibbs-White,Gibbs-White,Nott'm Forest,Midfielder,6.5,154,6.5,4.5,2806,7,11,13,34,0,0,0,9,1,0,18,594,680.4,793.7,632.0,210.6,7.4,1.0,23.7,1860716,1540907,0,0,73.84210526315789,23.692307692307693,1.0,3.0
434,Callum Hudson-Odoi,Hudson-Odoi,Nott'm Forest,Midfielder,5.1,103,1.0,3.3,2190,5,3,11,23,0,0,0,2,0,0,7,454,445.6,663.9,405.0,151.0,1.2,0.2,20.2,560375,786229,0,0,57.63157894736842,20.196078431372552,0.19607843137254904,3.0
435,Alex Mighten,Mighten,Nott'm Forest,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689,4230,0,0,0.0,0.0,0.0,3.0
436,Murillo Santiago Costa dos Santos,Murillo,Nott'm Forest,Defender,4.7,130,1.5,3.6,3188,2,0,12,44,0,0,0,6,0,0,18,541,927.2,211.2,201.0,134.0,4.1,0.3,27.7,1100075,738435,0,0,83.89473684210526,27.659574468085104,0.3191489361702127,2.0
437,Neco Williams,N.Williams,Nott'm Forest,Defender,4.5,109,3.0,3.1,2588,1,3,10,31,0,0,0,7,0,0,8,435,628.4,305.3,244.0,118.0,4.0,0.7,24.2,748496,359156,0,0,68.10526315789474,24.22222222222222,0.6666666666666666,2.0
438,Omar Richards,O.Richards,Nott'm Forest,Defender,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,4929,0,0,0.0,0.0,0.0,2.0
439,Lewis O'Brien,O'Brien,Nott'm Forest,Midfielder,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,129,0,0,0.0,0.0,0.0,3.0
440,Andrew Omobamidele,Omobamidele,Nott'm Forest,Defender,4.2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1747,6737,0,0,0.0,0.0,0.0,2.0
441,Jonathan Panzo,Panzo,Nott'm Forest,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,140,0,0,0.0,0.0,0.0,2.0
442,Ibrahim Sangaré,Sangaré,Nott'm Forest,Midfielder,4.3,20,2.0,1.5,584,0,1,2,6,0,0,0,3,0,0,0,107,130.6,80.3,21.0,23.2,1.2,0.5,4.7,340277,441680,0,0,15.368421052631579,4.651162790697675,0.46511627906976744,3.0
443,Matz Sels,Sels,Nott'm Forest,Goalkeeper,5.2,150,2.5,3.9,3420,0,1,13,46,0,0,0,4,0,120,11,521,942.2,20.2,0.0,96.7,19.9,0.5,28.8,3541533,1554132,0,0,90.0,28.846153846153847,0.4807692307692307,1.0
444,Harry Toffolo,Toffolo,Nott'm Forest,Defender,4.2,4,0.0,1.0,135,0,0,0,2,0,0,0,1,0,0,0,18,40.2,4.1,6.0,5.1,0.1,0.0,1.0,3270,8235,0,0,3.5526315789473686,0.9523809523809523,0.0,2.0
446,Hwang Ui-jo,Ui-jo,Nott'm Forest,Forward,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,317328,410480,0,0,0.0,0.0,0.0,4.0
447,Chris Wood,Wood,Nott'm Forest,Forward,7.2,200,2.0,5.6,2958,20,3,15,37,0,0,0,1,0,0,41,744,838.4,320.0,900.0,205.6,30.8,0.3,27.8,9787822,7112226,0,0,77.84210526315789,27.77777777777778,0.2777777777777778,4.0
448,Joe Worrall,Worrall,Nott'm Forest,Defender,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,5359,0,0,0.0,0.0,0.0,2.0
449,Ryan Yates,Yates,Nott'm Forest,Midfielder,4.8,67,1.0,1.9,1901,2,2,6,27,0,0,0,10,0,0,3,306,344.4,241.1,265.0,85.4,0.1,0.2,14.0,61721,68480,0,0,50.026315789473685,13.958333333333334,0.20833333333333334,3.0
573,Nikola Milenković,Milenković,Nott'm Forest,Defender,5.2,145,5.0,3.9,3330,5,2,13,45,0,0,0,4,0,0,2,499,805.2,107.9,361.0,127.2,18.0,1.0,27.9,3058362,1081740,0,0,87.63157894736842,27.884615384615383,0.9615384615384615,2.0
